PERMNO,date,Year,TICKER,COMNAM,PRC,RET,sprtrn,annual_sprtrn,Rf
87447,11/30/2011,2011,UPS,UNITED PARCEL SERVICE INC,71.75,0.028901,-0.005058715,0,0.0278
87447,12/30/2011,2011,UPS,UNITED PARCEL SERVICE INC,73.19,0.02007,0.008532764,0,0.0278
87447,1/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,75.65,0.033611,0.043583062,0.1341,0.018
87447,2/29/2012,2012,UPS,UNITED PARCEL SERVICE INC,76.99,0.025248,0.040589464,0.1341,0.018
87447,3/30/2012,2012,UPS,UNITED PARCEL SERVICE INC,80.72,0.048448,0.031332315,0.1341,0.018
87447,4/30/2012,2012,UPS,UNITED PARCEL SERVICE INC,78.14,-0.031962,-0.007497453,0.1341,0.018
87447,5/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,74.94,-0.033657,-0.062650726,0.1341,0.018
87447,6/29/2012,2012,UPS,UNITED PARCEL SERVICE INC,78.76,0.050974,0.039554982,0.1341,0.018
87447,7/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,75.61,-0.039995,0.012597574,0.1341,0.018
87447,8/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,73.81,-0.016268,0.01976337,0.1341,0.018
87447,9/28/2012,2012,UPS,UNITED PARCEL SERVICE INC,71.57,-0.030348,0.024236154,0.1341,0.018
87447,10/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,73.25,0.023474,-0.01978941,0.1341,0.018
87447,11/30/2012,2012,UPS,UNITED PARCEL SERVICE INC,73.11,0.00587,0.002846717,0.1341,0.018
87447,12/31/2012,2012,UPS,UNITED PARCEL SERVICE INC,73.73,0.00848,0.00706823,0.1341,0.018
87447,1/31/2013,2013,UPS,UNITED PARCEL SERVICE INC,79.29,0.07541,0.050428097,0.296,0.0235
87447,2/28/2013,2013,UPS,UNITED PARCEL SERVICE INC,82.65,0.050195,0.011060649,0.296,0.0235
87447,3/28/2013,2013,UPS,UNITED PARCEL SERVICE INC,85.9,0.039322,0.035987724,0.296,0.0235
87447,4/30/2013,2013,UPS,UNITED PARCEL SERVICE INC,85.84,-0.000699,0.018085768,0.296,0.0235
87447,5/31/2013,2013,UPS,UNITED PARCEL SERVICE INC,85.9,0.007922,0.020762812,0.296,0.0235
87447,6/28/2013,2013,UPS,UNITED PARCEL SERVICE INC,86.48,0.006752,-0.014999302,0.296,0.0235
87447,7/31/2013,2013,UPS,UNITED PARCEL SERVICE INC,86.8,0.0037,0.04946208,0.296,0.0235
87447,8/30/2013,2013,UPS,UNITED PARCEL SERVICE INC,85.58,-0.006912,-0.031298019,0.296,0.0235
87447,9/30/2013,2013,UPS,UNITED PARCEL SERVICE INC,91.37,0.067656,0.029749523,0.296,0.0235
87447,10/31/2013,2013,UPS,UNITED PARCEL SERVICE INC,98.24,0.075189,0.044595753,0.296,0.0235
87447,11/29/2013,2013,UPS,UNITED PARCEL SERVICE INC,102.38,0.048453,0.028049472,0.296,0.0235
87447,12/31/2013,2013,UPS,UNITED PARCEL SERVICE INC,105.08,0.026372,0.023562792,0.296,0.0235
87447,1/31/2014,2014,UPS,UNITED PARCEL SERVICE INC,95.23,-0.093738,-0.035582906,0.1139,0.0254
87447,2/28/2014,2014,UPS,UNITED PARCEL SERVICE INC,95.77,0.012706,0.04311703,0.1139,0.0254
87447,3/31/2014,2014,UPS,UNITED PARCEL SERVICE INC,97.38,0.016811,0.006932166,0.1139,0.0254
87447,4/30/2014,2014,UPS,UNITED PARCEL SERVICE INC,98.5,0.011501,0.006200789,0.1139,0.0254
87447,5/30/2014,2014,UPS,UNITED PARCEL SERVICE INC,103.88,0.061421,0.02103028,0.1139,0.0254
87447,6/30/2014,2014,UPS,UNITED PARCEL SERVICE INC,102.66,-0.011744,0.019058332,0.1139,0.0254
87447,7/31/2014,2014,UPS,UNITED PARCEL SERVICE INC,97.09,-0.054257,-0.015079831,0.1139,0.0254
87447,8/29/2014,2014,UPS,UNITED PARCEL SERVICE INC,97.33,0.009373,0.037655295,0.1139,0.0254
87447,9/30/2014,2014,UPS,UNITED PARCEL SERVICE INC,98.29,0.009863,-0.015513837,0.1139,0.0254
87447,10/31/2014,2014,UPS,UNITED PARCEL SERVICE INC,104.91,0.067352,0.023201461,0.1139,0.0254
87447,11/28/2014,2014,UPS,UNITED PARCEL SERVICE INC,109.92,0.054142,0.024533589,0.1139,0.0254
87447,12/31/2014,2014,UPS,UNITED PARCEL SERVICE INC,111.17,0.011372,-0.004188588,0.1139,0.0254
87447,1/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,98.84,-0.110911,-0.031040806,-0.0073,0.0214
87447,2/27/2015,2015,UPS,UNITED PARCEL SERVICE INC,101.73,0.036625,0.054892511,-0.0073,0.0214
87447,3/31/2015,2015,UPS,UNITED PARCEL SERVICE INC,96.94,-0.047085,-0.017396107,-0.0073,0.0214
87447,4/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,100.53,0.037033,0.00852082,-0.0073,0.0214
87447,5/29/2015,2015,UPS,UNITED PARCEL SERVICE INC,99.22,-0.005769,0.010491382,-0.0073,0.0214
87447,6/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,96.91,-0.023282,-0.021011672,-0.0073,0.0214
87447,7/31/2015,2015,UPS,UNITED PARCEL SERVICE INC,102.36,0.056238,0.01974203,-0.0073,0.0214
87447,8/31/2015,2015,UPS,UNITED PARCEL SERVICE INC,97.65,-0.038882,-0.062580818,-0.0073,0.0214
87447,9/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,98.69,0.01065,-0.026442832,-0.0073,0.0214
87447,10/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,103.02,0.043875,0.082983118,-0.0073,0.0214
87447,11/30/2015,2015,UPS,UNITED PARCEL SERVICE INC,103.01,0.006989,0.000504869,-0.0073,0.0214
87447,12/31/2015,2015,UPS,UNITED PARCEL SERVICE INC,96.23,-0.065819,-0.017530185,-0.0073,0.0214
87447,1/29/2016,2016,UPS,UNITED PARCEL SERVICE INC,93.2,-0.031487,-0.050735322,0.0954,0.0184
87447,2/29/2016,2016,UPS,UNITED PARCEL SERVICE INC,96.55,0.044313,-0.00412836,0.0954,0.0184
87447,3/31/2016,2016,UPS,UNITED PARCEL SERVICE INC,105.47,0.092387,0.065991115,0.0954,0.0184
87447,4/29/2016,2016,UPS,UNITED PARCEL SERVICE INC,105.07,-0.003793,0.002699398,0.0954,0.0184
87447,5/31/2016,2016,UPS,UNITED PARCEL SERVICE INC,103.09,-0.011421,0.015324602,0.0954,0.0184
87447,6/30/2016,2016,UPS,UNITED PARCEL SERVICE INC,107.72,0.044912,0.000910921,0.0954,0.0184
87447,7/29/2016,2016,UPS,UNITED PARCEL SERVICE INC,108.1,0.003528,0.035609801,0.0954,0.0184
87447,8/31/2016,2016,UPS,UNITED PARCEL SERVICE INC,109.22,0.017576,-0.001219243,0.0954,0.0184
87447,9/30/2016,2016,UPS,UNITED PARCEL SERVICE INC,109.36,0.001282,-0.001234451,0.0954,0.0184
87447,10/31/2016,2016,UPS,UNITED PARCEL SERVICE INC,107.76,-0.014631,-0.019425679,0.0954,0.0184
87447,11/30/2016,2016,UPS,UNITED PARCEL SERVICE INC,115.92,0.082962,0.034174522,0.0954,0.0184
87447,12/30/2016,2016,UPS,UNITED PARCEL SERVICE INC,114.64,-0.011042,0.018200762,0.0954,0.0184
87447,1/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,109.13,-0.048064,0.017884358,0.1942,0.0233
87447,2/28/2017,2017,UPS,UNITED PARCEL SERVICE INC,105.76,-0.023275,0.03719816,0.1942,0.0233
87447,3/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,107.3,0.014561,-0.000389197,0.1942,0.0233
87447,4/28/2017,2017,UPS,UNITED PARCEL SERVICE INC,107.46,0.001491,0.009091209,0.1942,0.0233
87447,5/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,105.97,-0.006142,0.011576251,0.1942,0.0233
87447,6/30/2017,2017,UPS,UNITED PARCEL SERVICE INC,110.59,0.043597,0.004813775,0.1942,0.0233
87447,7/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,110.29,-0.002713,0.019348826,0.1942,0.0233
87447,8/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,114.36,0.044428,0.000546433,0.1942,0.0233
87447,9/29/2017,2017,UPS,UNITED PARCEL SERVICE INC,120.09,0.050105,0.019302979,0.1942,0.0233
87447,10/31/2017,2017,UPS,UNITED PARCEL SERVICE INC,117.53,-0.021317,0.022188135,0.1942,0.0233
87447,11/30/2017,2017,UPS,UNITED PARCEL SERVICE INC,121.45,0.040415,0.028082628,0.1942,0.0233
87447,12/29/2017,2017,UPS,UNITED PARCEL SERVICE INC,119.15,-0.018938,0.00983163,0.1942,0.0233
87447,1/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,127.32,0.068569,0.056178704,-0.0624,0.0291
87447,2/28/2018,2018,UPS,UNITED PARCEL SERVICE INC,104.41,-0.172793,-0.038947372,-0.0624,0.0291
87447,3/29/2018,2018,UPS,UNITED PARCEL SERVICE INC,104.66,0.002394,-0.026884499,-0.0624,0.0291
87447,4/30/2018,2018,UPS,UNITED PARCEL SERVICE INC,113.5,0.084464,0.002718775,-0.0624,0.0291
87447,5/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,116.12,0.031101,0.021608342,-0.0624,0.0291
87447,6/29/2018,2018,UPS,UNITED PARCEL SERVICE INC,106.23,-0.085171,0.004842436,-0.0624,0.0291
87447,7/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,119.89,0.128589,0.036021556,-0.0624,0.0291
87447,8/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,122.88,0.03253,0.030263211,-0.0624,0.0291
87447,9/28/2018,2018,UPS,UNITED PARCEL SERVICE INC,116.75,-0.049886,0.004294287,-0.0624,0.0291
87447,10/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,106.54,-0.087452,-0.069403356,-0.0624,0.0291
87447,11/30/2018,2018,UPS,UNITED PARCEL SERVICE INC,115.29,0.09067,0.017859357,-0.0624,0.0291
87447,12/31/2018,2018,UPS,UNITED PARCEL SERVICE INC,97.53,-0.154046,-0.091776895,-0.0624,0.0291
87447,1/31/2019,2019,UPS,UNITED PARCEL SERVICE INC,105.4,0.080693,0.078684402,0.2888,0.0214
87447,2/28/2019,2019,UPS,UNITED PARCEL SERVICE INC,110.2,0.054649,0.029728889,0.2888,0.0214
87447,3/29/2019,2019,UPS,UNITED PARCEL SERVICE INC,111.74,0.013975,0.017924256,0.2888,0.0214
87447,4/30/2019,2019,UPS,UNITED PARCEL SERVICE INC,106.22,-0.0494,0.039313498,0.2888,0.0214
87447,5/31/2019,2019,UPS,UNITED PARCEL SERVICE INC,92.92,-0.116174,-0.065777731,0.2888,0.0214
87447,6/28/2019,2019,UPS,UNITED PARCEL SERVICE INC,103.27,0.111386,0.068930164,0.2888,0.0214
87447,7/31/2019,2019,UPS,UNITED PARCEL SERVICE INC,119.47,0.15687,0.013128152,0.2888,0.0214
87447,8/30/2019,2019,UPS,UNITED PARCEL SERVICE INC,118.66,0.001256,-0.018091627,0.2888,0.0214
87447,9/30/2019,2019,UPS,UNITED PARCEL SERVICE INC,119.82,0.009776,0.017181178,0.2888,0.0214
87447,10/31/2019,2019,UPS,UNITED PARCEL SERVICE INC,115.17,-0.038808,0.020431771,0.2888,0.0214
87447,11/29/2019,2019,UPS,UNITED PARCEL SERVICE INC,119.73,0.047929,0.034047037,0.2888,0.0214
87447,12/31/2019,2019,UPS,UNITED PARCEL SERVICE INC,117.06,-0.0223,0.028589819,0.2888,0.0214
87447,1/31/2020,2020,UPS,UNITED PARCEL SERVICE INC,103.52,-0.115667,-0.001628093,0.1626,0.0089
87447,2/28/2020,2020,UPS,UNITED PARCEL SERVICE INC,90.49,-0.116113,-0.084110484,0.1626,0.0089
87447,3/31/2020,2020,UPS,UNITED PARCEL SERVICE INC,93.42,0.032379,-0.125119282,0.1626,0.0089
87447,4/30/2020,2020,UPS,UNITED PARCEL SERVICE INC,94.66,0.013273,0.126844038,0.1626,0.0089
87447,5/29/2020,2020,UPS,UNITED PARCEL SERVICE INC,99.71,0.064019,0.04528182,0.1626,0.0089
87447,6/30/2020,2020,UPS,UNITED PARCEL SERVICE INC,111.18,0.115034,0.018388396,0.1626,0.0089
87447,7/31/2020,2020,UPS,UNITED PARCEL SERVICE INC,142.75999,0.284044,0.055101321,0.1626,0.0089
87447,8/31/2020,2020,UPS,UNITED PARCEL SERVICE INC,163.62,0.153194,0.070064667,0.1626,0.0089
87447,9/30/2020,2020,UPS,UNITED PARCEL SERVICE INC,166.63,0.018396,-0.03922797,0.1626,0.0089
87447,10/30/2020,2020,UPS,UNITED PARCEL SERVICE INC,157.11,-0.057133,-0.027665786,0.1626,0.0089
87447,11/30/2020,2020,UPS,UNITED PARCEL SERVICE INC,171.07001,0.095284,0.107545635,0.1626,0.0089
87447,12/31/2020,2020,UPS,UNITED PARCEL SERVICE INC,168.39999,-0.015608,0.037121459,0.1626,0.0089
87447,1/29/2021,2021,UPS,UNITED PARCEL SERVICE INC,155,-0.079572,-0.011136661,0.2689,0.0145
87447,2/26/2021,2021,UPS,UNITED PARCEL SERVICE INC,157.83,0.024839,0.026091451,0.2689,0.0145
87447,3/31/2021,2021,UPS,UNITED PARCEL SERVICE INC,169.99001,0.077045,0.042438633,0.2689,0.0145
87447,4/30/2021,2021,UPS,UNITED PARCEL SERVICE INC,203.86,0.199247,0.052425321,0.2689,0.0145
87447,5/28/2021,2021,UPS,UNITED PARCEL SERVICE INC,214.60001,0.057687,0.005486489,0.2689,0.0145
87447,6/30/2021,2021,UPS,UNITED PARCEL SERVICE INC,207.97,-0.030895,0.02221401,0.2689,0.0145
87447,7/30/2021,2021,UPS,UNITED PARCEL SERVICE INC,191.36,-0.079867,0.022748055,0.2689,0.0145
87447,8/31/2021,2021,UPS,UNITED PARCEL SERVICE INC,195.63,0.027644,0.028990416,0.2689,0.0145
87447,9/30/2021,2021,UPS,UNITED PARCEL SERVICE INC,182.10001,-0.069161,-0.047569169,0.2689,0.0145
87447,10/29/2021,2021,UPS,UNITED PARCEL SERVICE INC,213.47,0.172268,0.069143836,0.2689,0.0145
87447,11/30/2021,2021,UPS,UNITED PARCEL SERVICE INC,198.37,-0.065958,-0.008333706,0.2689,0.0145
87447,12/31/2021,2021,UPS,UNITED PARCEL SERVICE INC,214.34,0.080506,0.043612914,0.2689,0.0145
87447,1/31/2022,2022,UPS,UNITED PARCEL SERVICE INC,202.21001,-0.056592,-0.052585165,-0.1944,0.0295
87447,2/28/2022,2022,UPS,UNITED PARCEL SERVICE INC,210.42,0.048118,-0.031360492,-0.1944,0.0295
87447,3/31/2022,2022,UPS,UNITED PARCEL SERVICE INC,214.46001,0.0192,0.035773288,-0.1944,0.0295
87447,4/29/2022,2022,UPS,UNITED PARCEL SERVICE INC,179.98,-0.160776,-0.087956712,-0.1944,0.0295
87447,5/31/2022,2022,UPS,UNITED PARCEL SERVICE INC,182.25,0.021058,5.31776E-05,-0.1944,0.0295
87447,6/30/2022,2022,UPS,UNITED PARCEL SERVICE INC,182.53999,0.001591,-0.08392,-0.1944,0.0295
87447,7/29/2022,2022,UPS,UNITED PARCEL SERVICE INC,194.89,0.067656,0.091116392,-0.1944,0.0295
87447,8/31/2022,2022,UPS,UNITED PARCEL SERVICE INC,194.50999,0.005849,-0.042440128,-0.1944,0.0295
87447,9/30/2022,2022,UPS,UNITED PARCEL SERVICE INC,161.53999,-0.169503,-0.093395672,-0.1944,0.0295
87447,10/31/2022,2022,UPS,UNITED PARCEL SERVICE INC,167.77,0.038566,0.079863414,-0.1944,0.0295
87447,11/30/2022,2022,UPS,UNITED PARCEL SERVICE INC,189.73,0.139953,0.053752893,-0.1944,0.0295
87447,12/30/2022,2022,UPS,UNITED PARCEL SERVICE INC,173.84,-0.083751,-0.058971474,-0.1944,0.0295
15202,12/31/2002,2002,VMC,VULCAN MATERIALS CO,37.5,-0.006359,-0.0603,-0.2337,0.0461
15202,1/31/2003,2003,VMC,VULCAN MATERIALS CO,34.05,-0.092,-0.027414693,0.2638,0.0401
15202,2/28/2003,2003,VMC,VULCAN MATERIALS CO,31.7,-0.061821,-0.017003609,0.2638,0.0401
15202,3/31/2003,2003,VMC,VULCAN MATERIALS CO,30.23,-0.046372,0.008357569,0.2638,0.0401
15202,4/30/2003,2003,VMC,VULCAN MATERIALS CO,34.97,0.156798,0.081044107,0.2638,0.0401
15202,5/30/2003,2003,VMC,VULCAN MATERIALS CO,36.64,0.054761,0.05089871,0.2638,0.0401
15202,6/30/2003,2003,VMC,VULCAN MATERIALS CO,37.07,0.011736,0.011322215,0.2638,0.0401
15202,7/31/2003,2003,VMC,VULCAN MATERIALS CO,40.22,0.084974,0.016223702,0.2638,0.0401
15202,8/29/2003,2003,VMC,VULCAN MATERIALS CO,41.41,0.035679,0.017873203,0.2638,0.0401
15202,9/30/2003,2003,VMC,VULCAN MATERIALS CO,39.91,-0.036223,-0.011944365,0.2638,0.0401
15202,10/31/2003,2003,VMC,VULCAN MATERIALS CO,44.31,0.110248,0.054961486,0.2638,0.0401
15202,11/28/2003,2003,VMC,VULCAN MATERIALS CO,44.47,0.00914,0.007128504,0.2638,0.0401
15202,12/31/2003,2003,VMC,VULCAN MATERIALS CO,47.57,0.06971,0.050765541,0.2638,0.0401
15202,1/30/2004,2004,VMC,VULCAN MATERIALS CO,47.7,0.002733,0.017276387,0.0899,0.0427
15202,2/27/2004,2004,VMC,VULCAN MATERIALS CO,47.3,-0.002935,0.012208973,0.0899,0.0427
15202,3/31/2004,2004,VMC,VULCAN MATERIALS CO,47.44,0.00296,-0.016358919,0.0899,0.0427
15202,4/30/2004,2004,VMC,VULCAN MATERIALS CO,46.24,-0.025295,-0.016790752,0.0899,0.0427
15202,5/28/2004,2004,VMC,VULCAN MATERIALS CO,44.76,-0.026384,0.01208345,0.0899,0.0427
15202,6/30/2004,2004,VMC,VULCAN MATERIALS CO,47.55,0.062332,0.017988999,0.0899,0.0427
15202,7/30/2004,2004,VMC,VULCAN MATERIALS CO,47.62,0.001472,-0.034290519,0.0899,0.0427
15202,8/31/2004,2004,VMC,VULCAN MATERIALS CO,47.67,0.00651,0.00228735,0.0899,0.0427
15202,9/30/2004,2004,VMC,VULCAN MATERIALS CO,50.95,0.068806,0.009363876,0.0899,0.0427
15202,10/29/2004,2004,VMC,VULCAN MATERIALS CO,49.78,-0.022964,0.014014244,0.0899,0.0427
15202,11/30/2004,2004,VMC,VULCAN MATERIALS CO,51.85,0.046806,0.038594936,0.0899,0.0427
15202,12/31/2004,2004,VMC,VULCAN MATERIALS CO,54.61,0.053231,0.032458213,0.0899,0.0427
15202,1/31/2005,2005,VMC,VULCAN MATERIALS CO,56.48,0.034243,-0.025290467,0.03,0.0429
15202,2/28/2005,2005,VMC,VULCAN MATERIALS CO,57.86,0.029568,0.018903346,0.03,0.0429
15202,3/31/2005,2005,VMC,VULCAN MATERIALS CO,56.83,-0.017802,-0.019117656,0.03,0.0429
15202,4/29/2005,2005,VMC,VULCAN MATERIALS CO,53.04,-0.06669,-0.020108582,0.03,0.0429
15202,5/31/2005,2005,VMC,VULCAN MATERIALS CO,59.93,0.13537,0.029952046,0.03,0.0429
15202,6/30/2005,2005,VMC,VULCAN MATERIALS CO,64.99,0.084432,-0.000142714,0.03,0.0429
15202,7/29/2005,2005,VMC,VULCAN MATERIALS CO,70.24,0.080782,0.035968287,0.03,0.0429
15202,8/31/2005,2005,VMC,VULCAN MATERIALS CO,71.85,0.02705,-0.011222105,0.03,0.0429
15202,9/30/2005,2005,VMC,VULCAN MATERIALS CO,74.21,0.032846,0.006949025,0.03,0.0429
15202,10/31/2005,2005,VMC,VULCAN MATERIALS CO,65,-0.124107,-0.01774078,0.03,0.0429
15202,11/30/2005,2005,VMC,VULCAN MATERIALS CO,66.7,0.030615,0.035186096,0.03,0.0429
15202,12/30/2005,2005,VMC,VULCAN MATERIALS CO,67.75,0.015742,-0.000952349,0.03,0.0429
15202,1/31/2006,2006,VMC,VULCAN MATERIALS CO,71.88,0.060959,0.025466771,0.1362,0.048
15202,2/28/2006,2006,VMC,VULCAN MATERIALS CO,79,0.104201,0.000453158,0.1362,0.048
15202,3/31/2006,2006,VMC,VULCAN MATERIALS CO,86.65,0.096835,0.01109581,0.1362,0.048
15202,4/28/2006,2006,VMC,VULCAN MATERIALS CO,84.96,-0.019504,0.012155653,0.1362,0.048
15202,5/31/2006,2006,VMC,VULCAN MATERIALS CO,78.05,-0.076977,-0.030916916,0.1362,0.048
15202,6/30/2006,2006,VMC,VULCAN MATERIALS CO,78,-0.000641,8.65962E-05,0.1362,0.048
15202,7/31/2006,2006,VMC,VULCAN MATERIALS CO,66.97,-0.14141,0.005085879,0.1362,0.048
15202,8/31/2006,2006,VMC,VULCAN MATERIALS CO,78.61,0.179334,0.021274193,0.1362,0.048
15202,9/29/2006,2006,VMC,VULCAN MATERIALS CO,78.25,-0.00458,0.024566299,0.1362,0.048
15202,10/31/2006,2006,VMC,VULCAN MATERIALS CO,81.48,0.041278,0.031508003,0.1362,0.048
15202,11/30/2006,2006,VMC,VULCAN MATERIALS CO,88.72,0.093397,0.016466657,0.1362,0.048
15202,12/29/2006,2006,VMC,VULCAN MATERIALS CO,89.87,0.012962,0.012615783,0.1362,0.048
15202,1/31/2007,2007,VMC,VULCAN MATERIALS CO,101.84,0.133192,0.014059043,0.0353,0.0463
15202,2/28/2007,2007,VMC,VULCAN MATERIALS CO,116.65,0.149941,-0.021846176,0.0353,0.0463
15202,3/30/2007,2007,VMC,VULCAN MATERIALS CO,116.48,-0.001457,0.009979983,0.0353,0.0463
15202,4/30/2007,2007,VMC,VULCAN MATERIALS CO,123.67,0.061727,0.043290691,0.0353,0.0463
15202,5/31/2007,2007,VMC,VULCAN MATERIALS CO,119.69,-0.028463,0.032549229,0.0353,0.0463
15202,6/29/2007,2007,VMC,VULCAN MATERIALS CO,114.54,-0.043028,-0.017816322,0.0353,0.0463
15202,7/31/2007,2007,VMC,VULCAN MATERIALS CO,95.72,-0.164309,-0.031981878,0.0353,0.0463
15202,8/31/2007,2007,VMC,VULCAN MATERIALS CO,90.01,-0.054847,0.012863572,0.0353,0.0463
15202,9/28/2007,2007,VMC,VULCAN MATERIALS CO,89.15,-0.009555,0.035794008,0.0353,0.0463
15202,10/31/2007,2007,VMC,VULCAN MATERIALS CO,85.51,-0.04083,0.014822338,0.0353,0.0463
15202,11/30/2007,2007,VMC,VULCAN MATERIALS CO,88.8,0.043855,-0.044043417,0.0353,0.0463
15202,12/31/2007,2007,VMC,VULCAN MATERIALS CO,79.09,-0.109347,-0.008628509,0.0353,0.0463
15202,1/31/2008,2008,VMC,VULCAN MATERIALS CO,78.25,-0.010621,-0.061163432,-0.3849,0.0366
15202,2/29/2008,2008,VMC,VULCAN MATERIALS CO,70.1,-0.097891,-0.034761193,-0.3849,0.0366
15202,3/31/2008,2008,VMC,VULCAN MATERIALS CO,66.4,-0.052782,-0.005959624,-0.3849,0.0366
15202,4/30/2008,2008,VMC,VULCAN MATERIALS CO,68.82,0.036446,0.047546698,-0.3849,0.0366
15202,5/30/2008,2008,VMC,VULCAN MATERIALS CO,76.93,0.124964,0.010674182,-0.3849,0.0366
15202,6/30/2008,2008,VMC,VULCAN MATERIALS CO,59.78,-0.22293,-0.085962385,-0.3849,0.0366
15202,7/31/2008,2008,VMC,VULCAN MATERIALS CO,64.19,0.073771,-0.009859371,-0.3849,0.0366
15202,8/29/2008,2008,VMC,VULCAN MATERIALS CO,74.84,0.173547,0.012190465,-0.3849,0.0366
15202,9/30/2008,2008,VMC,VULCAN MATERIALS CO,74.5,-0.004543,-0.090791434,-0.3849,0.0366
15202,10/31/2008,2008,VMC,VULCAN MATERIALS CO,54.28,-0.271409,-0.169424524,-0.3849,0.0366
15202,11/28/2008,2008,VMC,VULCAN MATERIALS CO,59.98,0.114038,-0.074849043,-0.3849,0.0366
15202,12/31/2008,2008,VMC,VULCAN MATERIALS CO,69.58,0.160053,0.007821577,-0.3849,0.0366
15202,1/30/2009,2009,VMC,VULCAN MATERIALS CO,49.46,-0.289164,-0.085657343,0.2345,0.0326
15202,2/27/2009,2009,VMC,VULCAN MATERIALS CO,41.41,-0.152851,-0.109931198,0.2345,0.0326
15202,3/31/2009,2009,VMC,VULCAN MATERIALS CO,44.29,0.069548,0.085404462,0.2345,0.0326
15202,4/30/2009,2009,VMC,VULCAN MATERIALS CO,47.55,0.073606,0.09392508,0.2345,0.0326
15202,5/29/2009,2009,VMC,VULCAN MATERIALS CO,44.29,-0.058254,0.053081446,0.2345,0.0326
15202,6/30/2009,2009,VMC,VULCAN MATERIALS CO,43.1,-0.026868,0.000195827,0.2345,0.0326
15202,7/31/2009,2009,VMC,VULCAN MATERIALS CO,47.48,0.101624,0.074141727,0.2345,0.0326
15202,8/31/2009,2009,VMC,VULCAN MATERIALS CO,50.04,0.059183,0.033560189,0.2345,0.0326
15202,9/30/2009,2009,VMC,VULCAN MATERIALS CO,54.07,0.080536,0.035723346,0.2345,0.0326
15202,10/30/2009,2009,VMC,VULCAN MATERIALS CO,46.03,-0.148696,-0.019762001,0.2345,0.0326
15202,11/30/2009,2009,VMC,VULCAN MATERIALS CO,48.48,0.058657,0.057364062,0.2345,0.0326
15202,12/31/2009,2009,VMC,VULCAN MATERIALS CO,52.67,0.086427,0.017770571,0.2345,0.0326
15202,1/29/2010,2010,VMC,VULCAN MATERIALS CO,44.19,-0.161002,-0.036974246,0.1278,0.0322
15202,2/26/2010,2010,VMC,VULCAN MATERIALS CO,43.41,-0.011994,0.028513689,0.1278,0.0322
15202,3/31/2010,2010,VMC,VULCAN MATERIALS CO,47.24,0.088229,0.058796426,0.1278,0.0322
15202,4/30/2010,2010,VMC,VULCAN MATERIALS CO,57.28,0.212532,0.01475923,0.1278,0.0322
15202,5/28/2010,2010,VMC,VULCAN MATERIALS CO,50.48,-0.114351,-0.081975842,0.1278,0.0322
15202,6/30/2010,2010,VMC,VULCAN MATERIALS CO,43.83,-0.131735,-0.053882442,0.1278,0.0322
15202,7/30/2010,2010,VMC,VULCAN MATERIALS CO,45.24,0.03217,0.06877785,0.1278,0.0322
15202,8/31/2010,2010,VMC,VULCAN MATERIALS CO,36.76,-0.181919,-0.047449184,0.1278,0.0322
15202,9/30/2010,2010,VMC,VULCAN MATERIALS CO,36.92,0.004353,0.087551103,0.1278,0.0322
15202,10/29/2010,2010,VMC,VULCAN MATERIALS CO,36.51,-0.011105,0.036855994,0.1278,0.0322
15202,11/30/2010,2010,VMC,VULCAN MATERIALS CO,40.12,0.105724,-0.00229025,0.1278,0.0322
15202,12/31/2010,2010,VMC,VULCAN MATERIALS CO,44.36,0.105683,0.06530004,0.1278,0.0322
15202,1/31/2011,2011,VMC,VULCAN MATERIALS CO,42.56,-0.040577,0.022645574,0,0.0278
15202,2/28/2011,2011,VMC,VULCAN MATERIALS CO,45.85,0.083177,0.031956564,0,0.0278
15202,3/31/2011,2011,VMC,VULCAN MATERIALS CO,45.6,-0.005453,-0.001047313,0,0.0278
15202,4/29/2011,2011,VMC,VULCAN MATERIALS CO,45.2,-0.008772,0.02849538,0,0.0278
15202,5/31/2011,2011,VMC,VULCAN MATERIALS CO,40.49,-0.098673,-0.013500953,0,0.0278
15202,6/30/2011,2011,VMC,VULCAN MATERIALS CO,38.53,-0.048407,-0.018257461,0,0.0278
15202,7/29/2011,2011,VMC,VULCAN MATERIALS CO,34.29,-0.110044,-0.021474426,0,0.0278
15202,8/31/2011,2011,VMC,VULCAN MATERIALS CO,35.03,0.028871,-0.056791107,0,0.0278
